timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status
2023-04-19 04:00:00,225.7,177.1,62.7,0.46,100.0,82.8,34.3,Normal
2023-04-19 05:00:00,236.77,137.0,75.0,0.45,93.4,70.9,18.8,Normal
2023-04-19 06:00:00,234.11,155.3,61.1,0.57,94.2,70.1,25.5,Normal
2023-04-19 07:00:00,232.32,157.8,62.1,0.58,94.3,65.2,10.3,Normal
2023-04-19 08:00:00,234.92,150.2,66.7,0.6,93.6,54.4,25.7,Normal
2023-04-19 09:00:00,213.7,212.1,112.1,0.75,89.0,114.8,41.9,Critical
2023-04-19 10:00:00,213.32,175.7,56.8,0.45,94.5,81.1,31.4,Normal
2023-04-19 11:00:00,234.46,166.3,67.0,0.54,91.7,63.7,34.0,Normal
2023-04-19 12:00:00,234.19,164.5,60.9,0.59,91.5,91.2,22.4,Normal
2023-04-19 13:00:00,238.42,119.6,79.1,0.46,93.9,77.9,18.0,Normal
2023-04-19 14:00:00,229.64,135.2,59.4,0.55,92.3,63.5,11.3,Normal
2023-04-19 15:00:00,227.48,176.2,58.2,0.43,95.6,69.4,47.3,Normal
2023-04-19 16:00:00,229.19,156.7,72.6,0.59,95.7,72.6,45.2,Normal
2023-04-19 17:00:00,229.5,141.2,59.8,0.33,97.5,39.8,24.9,Normal
2023-04-19 18:00:00,228.98,194.8,50.3,0.41,94.6,72.0,19.5,Normal
2023-04-19 19:00:00,224.35,148.5,78.6,0.34,87.9,73.0,42.2,Warning
2023-04-19 20:00:00,238.78,143.4,76.1,0.47,92.1,101.2,30.2,Normal
2023-04-19 21:00:00,230.02,163.7,67.2,0.49,91.0,70.9,31.2,Normal
2023-04-19 22:00:00,229.39,168.0,68.1,0.41,91.0,72.6,19.8,Normal
2023-04-19 23:00:00,231.68,135.6,60.1,0.61,95.4,64.5,25.2,Normal
2023-04-20 00:00:00,236.89,155.9,69.7,0.42,98.1,109.8,17.1,Normal
2023-04-20 01:00:00,224.09,153.5,72.0,0.49,91.8,73.4,31.0,Normal
2023-04-20 02:00:00,227.96,162.1,74.3,0.52,94.9,87.4,16.4,Normal
2023-04-20 03:00:00,217.36,173.3,70.1,0.64,97.2,120.0,25.8,Warning
2023-04-20 04:00:00,211.1,214.4,106.6,1.89,70.0,106.9,15.4,Critical
2023-04-20 05:00:00,238.79,158.8,58.4,0.48,94.1,82.9,35.4,Normal
2023-04-20 06:00:00,224.26,186.8,77.8,0.41,95.2,100.7,37.3,Normal
2023-04-20 07:00:00,228.32,166.3,89.0,0.51,93.1,77.6,27.5,Normal
2023-04-20 08:00:00,227.38,158.8,55.0,0.43,97.3,48.7,34.0,Normal
2023-04-20 09:00:00,219.94,115.4,61.0,0.53,99.0,75.9,22.5,Normal
2023-04-20 10:00:00,216.95,193.9,92.1,1.14,80.7,91.8,22.9,Critical
2023-04-20 11:00:00,211.98,224.8,107.6,1.02,79.4,76.0,48.0,Critical
2023-04-20 12:00:00,231.03,192.7,68.0,0.98,80.3,50.3,14.7,Warning
2023-04-20 13:00:00,229.83,163.5,41.2,0.63,95.4,51.5,26.0,Normal
2023-04-20 14:00:00,233.74,195.0,86.0,0.53,85.9,66.5,50.0,Warning
2023-04-20 15:00:00,233.2,206.9,61.3,0.43,94.6,95.7,21.3,Normal
2023-04-20 16:00:00,230.62,151.9,65.3,0.43,94.6,72.3,24.9,Normal
2023-04-20 17:00:00,234.72,185.2,58.3,0.46,92.5,77.8,19.6,Normal
2023-04-20 18:00:00,231.2,172.1,44.8,0.55,93.6,81.9,16.0,Normal
2023-04-20 19:00:00,224.36,247.4,98.5,1.74,74.0,79.5,46.3,Critical
2023-04-20 20:00:00,226.16,178.9,62.4,0.55,100.0,64.4,25.7,Normal
2023-04-20 21:00:00,235.27,169.0,62.4,0.45,94.3,96.7,22.2,Normal
2023-04-20 22:00:00,230.39,141.5,70.6,0.52,92.0,60.5,5.0,Normal
2023-04-20 23:00:00,225.84,165.9,75.6,0.57,96.7,73.1,32.7,Normal
2023-04-21 00:00:00,231.43,186.1,64.2,0.63,97.6,86.0,4.9,Normal
2023-04-21 01:00:00,234.65,147.4,61.4,0.35,95.0,75.5,12.0,Normal
2023-04-21 02:00:00,222.63,159.7,72.0,0.52,98.5,73.7,24.5,Normal
2023-04-21 03:00:00,225.41,118.8,79.8,0.61,90.8,77.3,24.0,Normal
2023-04-21 04:00:00,228.63,141.8,68.1,0.58,96.2,73.2,23.4,Normal
2023-04-21 05:00:00,234.68,159.3,65.6,0.5,96.0,68.0,33.2,Normal
2023-04-21 06:00:00,224.62,141.8,69.9,0.39,90.3,75.9,8.0,Normal
2023-04-21 07:00:00,223.51,165.1,63.4,0.63,91.4,73.6,29.0,Normal
2023-04-21 08:00:00,224.15,170.6,69.1,0.34,94.9,80.8,19.1,Normal
2023-04-21 09:00:00,222.6,155.6,82.7,0.46,99.7,63.7,27.2,Normal
2023-04-21 10:00:00,233.86,149.8,62.6,0.57,100.0,79.5,19.8,Normal
2023-04-21 11:00:00,229.05,200.4,66.1,0.44,91.6,47.6,28.6,Normal
2023-04-21 12:00:00,233.27,142.1,64.9,0.38,95.4,82.2,19.6,Normal
2023-04-21 13:00:00,238.45,133.3,67.3,0.58,94.8,72.2,10.7,Normal
2023-04-21 14:00:00,236.79,146.6,69.3,0.57,93.1,72.0,38.3,Normal
2023-04-21 15:00:00,216.06,233.2,67.6,0.56,88.7,120.0,7.1,Warning
2023-04-21 16:00:00,229.29,159.5,65.3,0.54,92.8,66.0,23.5,Normal
2023-04-21 17:00:00,224.35,149.1,61.9,0.45,96.0,47.7,22.7,Normal
2023-04-21 18:00:00,241.59,128.3,75.3,0.51,93.2,55.2,26.4,Normal
2023-04-21 19:00:00,236.63,170.3,74.2,1.0,89.7,53.6,31.2,Warning
2023-04-21 20:00:00,237.56,149.3,43.1,0.54,94.4,47.6,8.2,Normal
2023-04-21 21:00:00,234.88,135.4,57.7,0.5,93.1,76.5,23.0,Normal
2023-04-21 22:00:00,224.0,139.8,68.5,0.5,94.8,104.1,32.3,Normal
2023-04-21 23:00:00,234.26,146.7,66.8,0.46,97.3,73.3,27.2,Normal
2023-04-22 00:00:00,226.28,179.5,104.4,0.67,84.6,98.9,22.9,Warning
2023-04-22 01:00:00,228.54,128.3,68.9,0.55,94.1,85.7,6.4,Normal
2023-04-22 02:00:00,226.47,146.6,55.6,0.33,94.1,85.4,37.8,Normal
2023-04-22 03:00:00,227.26,164.7,70.1,0.62,93.9,48.0,25.7,Normal
2023-04-22 04:00:00,224.93,135.5,62.6,0.47,95.4,85.5,21.3,Normal
2023-04-22 05:00:00,231.98,150.3,72.5,0.48,94.8,69.4,23.4,Normal
2023-04-22 06:00:00,226.08,132.3,71.2,0.39,94.0,90.2,21.5,Normal
2023-04-22 07:00:00,234.14,138.2,56.6,0.34,98.9,57.9,32.5,Normal
2023-04-22 08:00:00,225.0,176.3,82.7,0.33,91.7,86.6,30.1,Normal
2023-04-22 09:00:00,233.88,138.5,80.9,0.51,91.3,71.2,13.0,Normal
2023-04-22 10:00:00,237.95,136.8,68.9,0.45,93.2,46.3,31.0,Normal
2023-04-22 11:00:00,236.5,131.7,52.6,0.58,90.1,93.3,16.0,Normal
2023-04-22 12:00:00,224.48,155.0,56.7,0.43,96.1,38.6,41.4,Normal
2023-04-22 13:00:00,210.52,181.2,74.7,1.8,84.8,120.0,24.8,Critical
2023-04-22 14:00:00,231.48,158.5,70.6,0.61,92.8,73.3,18.9,Normal
2023-04-22 15:00:00,229.74,164.0,51.8,0.61,91.6,70.4,37.4,Normal
2023-04-22 16:00:00,231.64,156.8,55.6,0.4,97.8,66.2,20.1,Normal
2023-04-22 17:00:00,234.82,129.0,67.2,0.5,95.0,67.2,19.2,Normal
2023-04-22 18:00:00,224.61,159.7,59.7,0.6,94.3,59.1,22.6,Normal
2023-04-22 19:00:00,227.95,170.2,62.0,0.47,99.2,82.6,41.6,Normal
2023-04-22 20:00:00,236.3,132.3,72.9,0.65,99.6,89.8,34.7,Normal
2023-04-22 21:00:00,222.58,159.1,71.5,0.47,94.7,79.3,45.5,Warning
2023-04-22 22:00:00,223.84,171.7,61.0,0.37,99.9,91.6,27.1,Normal
2023-04-22 23:00:00,230.17,158.8,66.6,0.42,93.8,104.4,50.0,Normal
2023-04-23 00:00:00,237.5,192.0,71.6,0.64,84.3,73.9,50.0,Warning
2023-04-23 01:00:00,239.03,164.9,57.3,0.59,94.3,42.7,27.9,Normal
2023-04-23 02:00:00,225.79,133.8,63.0,0.45,94.9,73.8,6.2,Normal
2023-04-23 03:00:00,237.6,130.3,57.4,0.47,94.7,96.9,27.7,Normal
2023-04-23 04:00:00,232.83,155.5,66.9,0.53,89.2,71.3,36.6,Normal
2023-04-23 05:00:00,249.71,125.9,68.4,0.44,100.0,54.7,31.2,Normal
2023-04-23 06:00:00,222.96,143.6,64.7,0.61,91.8,85.0,25.2,Normal
2023-04-23 07:00:00,231.36,169.2,54.7,0.58,93.3,91.4,28.3,Normal
2023-04-23 08:00:00,228.95,138.2,71.6,0.63,93.4,58.0,31.9,Normal
2023-04-23 09:00:00,222.76,123.9,56.5,0.46,91.0,45.9,13.6,Normal
2023-04-23 10:00:00,233.21,124.6,62.3,0.69,94.9,80.1,15.5,Normal
2023-04-23 11:00:00,240.82,139.2,63.2,0.63,94.5,75.7,22.2,Normal
2023-04-23 12:00:00,228.63,157.4,69.4,0.44,92.7,65.9,11.0,Normal
2023-04-23 13:00:00,222.05,155.9,72.5,0.59,87.9,71.3,14.0,Normal
2023-04-23 14:00:00,230.72,141.6,69.7,0.5,89.3,60.5,25.1,Normal
2023-04-23 15:00:00,230.45,121.9,52.7,0.51,90.8,50.0,20.5,Normal
2023-04-23 16:00:00,227.56,132.4,59.4,0.5,92.8,76.1,21.2,Normal
2023-04-23 17:00:00,230.84,167.6,71.7,0.63,97.5,78.6,20.7,Normal
2023-04-23 18:00:00,221.9,158.1,75.0,0.94,84.4,84.3,21.9,Warning
2023-04-23 19:00:00,231.05,139.0,59.1,0.43,96.5,73.5,20.7,Normal
2023-04-23 20:00:00,231.31,141.7,74.0,0.4,94.4,53.9,21.5,Normal
2023-04-23 21:00:00,221.6,164.9,71.1,0.58,95.1,61.8,17.0,Normal
2023-04-23 22:00:00,237.65,178.7,66.0,0.45,99.1,64.6,27.3,Normal
2023-04-23 23:00:00,235.82,159.1,83.3,0.9,87.8,65.1,21.3,Warning
2023-04-24 00:00:00,227.32,144.4,76.3,0.91,92.9,57.0,45.8,Warning
2023-04-24 01:00:00,238.48,158.2,56.7,0.47,94.9,79.1,25.2,Normal
2023-04-24 02:00:00,227.25,177.7,77.7,0.71,86.3,73.5,50.0,Warning
2023-04-24 03:00:00,237.32,161.1,75.6,0.58,95.5,52.4,22.4,Normal
2023-04-24 04:00:00,228.32,127.3,53.1,0.55,96.0,57.5,17.5,Normal
2023-04-24 05:00:00,235.81,132.4,66.4,0.48,96.5,62.2,25.9,Normal
2023-04-24 06:00:00,230.84,154.6,65.6,0.53,100.0,113.4,18.6,Normal
2023-04-24 07:00:00,218.41,161.9,66.5,0.61,95.9,75.9,36.3,Normal
2023-04-24 08:00:00,236.34,122.3,58.5,0.49,95.3,71.6,29.3,Normal
2023-04-24 09:00:00,234.98,184.5,69.6,0.41,94.6,73.9,30.1,Normal
2023-04-24 10:00:00,231.94,191.0,61.3,0.54,100.0,66.2,26.5,Normal
2023-04-24 11:00:00,225.28,151.6,58.8,0.6,95.4,61.0,33.4,Normal
2023-04-24 12:00:00,226.44,203.8,63.5,0.87,91.9,76.5,14.9,Warning
2023-04-24 13:00:00,229.79,174.6,74.0,0.46,91.2,68.5,20.3,Normal
2023-04-24 14:00:00,228.57,177.4,67.5,1.02,88.7,93.7,9.3,Warning
2023-04-24 15:00:00,200.0,176.9,82.8,1.67,70.0,120.0,37.6,Critical
2023-04-24 16:00:00,226.32,193.4,97.6,1.53,86.5,89.2,42.1,Critical
2023-04-24 17:00:00,235.51,137.0,66.9,0.31,97.1,104.3,12.6,Normal
2023-04-24 18:00:00,229.54,167.6,65.3,0.52,93.8,68.6,24.1,Normal
2023-04-24 19:00:00,230.21,126.4,64.5,0.66,93.7,56.4,23.5,Normal
2023-04-24 20:00:00,219.28,146.5,76.4,0.66,84.9,88.1,11.6,Warning
2023-04-24 21:00:00,221.29,163.4,49.6,0.4,89.6,67.7,29.3,Normal
2023-04-24 22:00:00,230.56,197.8,73.7,0.41,91.4,115.6,35.6,Normal
2023-04-24 23:00:00,232.95,151.5,67.2,0.35,95.5,76.1,16.0,Normal
2023-04-25 00:00:00,227.31,180.3,64.0,0.71,89.8,67.2,9.5,Normal
2023-04-25 01:00:00,223.95,133.4,67.5,0.53,93.0,41.6,39.8,Normal
2023-04-25 02:00:00,228.57,127.7,67.2,0.52,94.0,77.2,13.4,Normal
2023-04-25 03:00:00,233.8,130.1,60.2,0.56,98.6,98.8,35.6,Normal
2023-04-25 04:00:00,228.38,119.2,76.2,0.64,93.0,88.8,21.7,Normal
2023-04-25 05:00:00,237.51,139.7,80.8,0.58,100.0,68.0,29.1,Normal
2023-04-25 06:00:00,225.15,166.9,72.2,0.74,96.4,85.9,20.3,Normal
2023-04-25 07:00:00,232.71,142.4,65.9,0.52,93.9,75.9,21.2,Normal
2023-04-25 08:00:00,228.1,171.5,66.4,0.53,90.6,81.4,30.3,Normal
2023-04-25 09:00:00,221.81,232.1,52.1,0.96,91.6,95.8,32.1,Warning
2023-04-25 10:00:00,232.75,167.4,59.2,0.53,94.5,58.6,32.2,Normal
2023-04-25 11:00:00,227.18,120.0,60.7,0.42,98.1,77.3,38.8,Normal
2023-04-25 12:00:00,226.67,167.5,87.7,0.54,97.6,85.4,10.8,Normal
2023-04-25 13:00:00,232.93,156.1,62.9,0.41,97.1,60.4,46.3,Normal
2023-04-25 14:00:00,230.57,125.5,60.9,0.47,100.0,61.7,23.8,Normal
2023-04-25 15:00:00,227.31,160.0,60.8,0.39,94.4,70.5,19.1,Normal
2023-04-25 16:00:00,220.69,209.6,71.8,0.57,85.7,86.1,14.0,Warning
2023-04-25 17:00:00,238.01,201.7,89.3,0.88,77.5,115.7,19.6,Warning
2023-04-25 18:00:00,200.61,224.7,110.7,1.82,87.3,87.2,30.1,Critical
2023-04-25 19:00:00,231.73,147.4,72.1,0.58,96.8,37.1,26.3,Normal
2023-04-25 20:00:00,229.46,153.4,59.0,0.37,96.4,69.7,30.7,Normal
2023-04-25 21:00:00,219.63,215.4,85.0,0.86,86.9,102.0,34.7,Warning
2023-04-25 22:00:00,231.19,170.9,76.4,0.37,91.8,63.3,10.0,Normal
2023-04-25 23:00:00,229.69,162.0,64.8,0.45,98.4,77.1,28.4,Normal
2023-04-26 00:00:00,235.77,147.5,81.5,0.46,100.0,60.4,30.2,Normal
2023-04-26 01:00:00,226.79,172.4,61.2,0.53,93.0,89.1,18.4,Normal
2023-04-26 02:00:00,238.42,130.1,54.2,0.6,93.2,74.9,21.8,Normal
2023-04-26 03:00:00,223.44,148.5,75.1,0.6,95.7,91.7,14.4,Normal
2023-04-26 04:00:00,206.09,231.9,88.0,1.43,70.4,43.0,47.3,Critical
2023-04-26 05:00:00,231.22,168.0,61.5,0.43,95.0,87.8,22.7,Normal
2023-04-26 06:00:00,234.01,129.9,63.7,0.49,98.7,78.1,42.5,Normal
2023-04-26 07:00:00,214.22,183.2,76.8,0.92,83.9,118.7,30.2,Warning
2023-04-26 08:00:00,216.3,179.6,71.9,1.36,93.2,86.0,28.7,Warning
2023-04-26 09:00:00,234.76,170.0,41.7,0.56,95.1,55.3,33.8,Normal
2023-04-26 10:00:00,241.23,161.1,73.8,0.68,92.5,47.1,31.6,Normal
2023-04-26 11:00:00,228.76,122.5,64.4,0.57,94.6,63.2,22.8,Normal
2023-04-26 12:00:00,209.77,162.1,87.9,1.1,85.3,56.0,50.0,Critical
2023-04-26 13:00:00,227.95,139.1,67.4,0.41,95.8,64.0,19.4,Normal
2023-04-26 14:00:00,232.03,127.2,54.9,0.52,94.9,77.5,28.3,Normal
2023-04-26 15:00:00,230.29,162.2,65.8,0.3,89.8,103.9,25.0,Normal
2023-04-26 16:00:00,232.6,171.4,74.4,0.71,100.0,90.1,23.6,Warning
2023-04-26 17:00:00,221.74,189.5,63.7,0.57,97.6,68.1,31.7,Normal
2023-04-26 18:00:00,226.98,130.2,74.3,0.48,96.6,81.2,31.4,Normal
2023-04-26 19:00:00,222.22,138.3,62.4,0.42,96.3,92.8,38.5,Normal
2023-04-26 20:00:00,205.93,228.8,96.7,1.69,73.0,120.0,48.9,Critical
2023-04-26 21:00:00,234.76,174.1,69.3,0.4,94.6,50.2,29.2,Normal
2023-04-26 22:00:00,229.15,149.2,74.6,0.45,94.2,75.3,6.6,Normal
2023-04-26 23:00:00,228.67,100.3,60.3,0.59,96.3,66.1,25.4,Normal
2023-04-27 00:00:00,216.4,179.9,104.3,1.17,88.3,88.2,18.2,Warning
2023-04-27 01:00:00,225.99,157.2,60.8,0.59,99.7,80.0,26.0,Normal
2023-04-27 02:00:00,221.6,165.0,55.9,0.46,97.9,90.4,20.3,Normal
2023-04-27 03:00:00,227.96,136.0,55.4,0.44,90.2,85.2,28.9,Normal
2023-04-27 04:00:00,232.8,130.9,55.4,0.51,95.2,72.8,22.1,Normal
2023-04-27 05:00:00,238.55,158.5,80.8,0.63,100.0,58.9,30.9,Normal
2023-04-27 06:00:00,227.84,116.7,77.0,0.47,91.8,68.8,17.0,Normal
2023-04-27 07:00:00,226.53,145.6,78.8,0.43,100.0,87.7,29.0,Normal
2023-04-27 08:00:00,233.74,150.3,75.3,0.56,90.0,79.4,32.8,Normal
2023-04-27 09:00:00,228.55,152.5,60.1,0.36,90.3,51.9,31.7,Normal
2023-04-27 10:00:00,217.55,136.7,58.9,0.47,89.4,81.1,12.3,Normal
2023-04-27 11:00:00,235.66,137.6,64.2,0.5,95.7,75.6,20.7,Normal
2023-04-27 12:00:00,231.72,159.3,58.9,0.54,98.6,85.6,34.3,Normal
2023-04-27 13:00:00,230.86,131.3,58.5,0.53,97.8,116.8,34.8,Normal
2023-04-27 14:00:00,200.0,197.0,120.0,1.44,80.4,71.0,50.0,Critical
2023-04-27 15:00:00,232.5,134.5,57.0,0.53,95.1,87.5,30.5,Normal
2023-04-27 16:00:00,228.68,139.1,63.7,0.44,94.6,75.2,16.0,Normal
2023-04-27 17:00:00,233.15,142.6,58.3,0.46,95.7,76.2,29.2,Normal
2023-04-27 18:00:00,234.49,176.1,67.3,0.39,94.2,59.9,42.0,Normal
2023-04-27 19:00:00,239.94,163.0,71.9,0.53,96.1,51.0,24.3,Normal
2023-04-27 20:00:00,225.59,155.6,64.5,0.69,97.7,79.3,22.3,Normal
2023-04-27 21:00:00,238.41,179.3,78.3,0.81,86.0,85.7,6.5,Warning
2023-04-27 22:00:00,222.26,157.0,77.5,0.53,92.8,53.4,32.8,Normal
2023-04-27 23:00:00,227.16,162.9,68.1,0.55,95.1,80.8,23.8,Normal
2023-04-28 00:00:00,219.92,155.9,51.1,0.76,95.6,99.6,32.7,Warning
2023-04-28 01:00:00,226.33,169.9,64.0,0.66,92.1,63.8,16.5,Normal
2023-04-28 02:00:00,222.59,131.3,65.8,0.43,83.4,91.1,8.2,Normal
2023-04-28 03:00:00,232.95,150.6,81.9,0.6,93.5,64.5,40.0,Normal
2023-04-28 04:00:00,222.62,153.8,64.0,0.47,96.1,77.8,29.6,Normal
2023-04-28 05:00:00,230.69,158.4,65.7,0.43,95.0,64.3,17.2,Normal
2023-04-28 06:00:00,228.32,147.6,65.3,0.59,93.5,78.0,26.2,Normal
2023-04-28 07:00:00,226.96,151.5,73.0,0.52,95.7,64.4,44.7,Normal
2023-04-28 08:00:00,202.22,170.0,102.9,1.47,77.6,81.4,50.0,Critical
2023-04-28 09:00:00,231.77,161.0,66.3,0.53,99.2,71.2,10.4,Normal
2023-04-28 10:00:00,234.34,159.9,65.9,0.55,93.9,75.3,23.7,Normal
2023-04-28 11:00:00,227.04,173.8,53.7,0.74,97.6,48.3,22.8,Normal
2023-04-28 12:00:00,229.16,157.8,57.1,0.5,94.6,63.9,16.2,Normal
2023-04-28 13:00:00,234.59,116.1,68.8,0.58,94.3,75.8,36.6,Normal
2023-04-28 14:00:00,226.48,138.0,61.0,0.62,98.9,54.1,35.1,Normal
2023-04-28 15:00:00,231.55,218.8,78.9,0.79,93.7,99.0,50.0,Warning
2023-04-28 16:00:00,234.79,153.1,55.6,0.44,90.7,71.8,34.3,Normal
2023-04-28 17:00:00,229.98,170.4,67.7,0.46,95.3,82.1,26.4,Normal
2023-04-28 18:00:00,226.21,160.8,70.7,1.25,94.1,55.5,1.6,Warning
2023-04-28 19:00:00,210.91,246.8,82.2,1.81,80.5,90.9,46.3,Critical
2023-04-28 20:00:00,227.34,144.3,70.4,0.5,100.0,85.4,31.3,Normal
2023-04-28 21:00:00,224.6,201.9,71.8,0.86,83.4,105.8,33.5,Warning
2023-04-28 22:00:00,239.91,197.8,71.1,0.51,92.2,88.6,27.1,Normal
2023-04-28 23:00:00,232.69,184.6,58.4,0.41,94.3,87.3,30.5,Normal
2023-04-29 00:00:00,225.52,165.1,55.4,0.42,94.7,66.7,33.9,Normal
2023-04-29 01:00:00,231.43,185.3,63.0,0.49,98.6,73.6,39.9,Normal
2023-04-29 02:00:00,232.7,102.9,74.4,0.59,97.9,46.3,18.4,Normal
2023-04-29 03:00:00,220.29,159.0,92.4,0.8,87.8,96.0,36.8,Warning
2023-04-29 04:00:00,213.33,137.1,53.7,0.54,94.1,75.2,4.2,Normal
2023-04-29 05:00:00,228.45,172.3,76.3,0.57,91.0,93.9,32.2,Normal
2023-04-29 06:00:00,224.06,129.4,84.5,0.68,89.7,86.4,48.5,Warning
2023-04-29 07:00:00,229.37,149.7,77.6,0.43,97.4,72.0,15.0,Normal
2023-04-29 08:00:00,230.01,163.8,75.8,0.65,94.1,60.2,21.8,Normal
2023-04-29 09:00:00,215.55,174.6,71.6,0.95,77.0,70.3,21.3,Warning
2023-04-29 10:00:00,234.5,152.2,77.3,0.77,93.2,96.9,31.5,Warning
2023-04-29 11:00:00,227.23,113.0,67.0,0.55,90.3,56.5,27.5,Normal
2023-04-29 12:00:00,231.7,130.2,60.4,0.32,99.1,55.5,30.4,Normal
2023-04-29 13:00:00,229.83,175.8,58.7,0.51,89.9,45.9,31.0,Normal
2023-04-29 14:00:00,221.07,145.4,73.1,0.57,93.0,51.2,30.1,Normal
2023-04-29 15:00:00,236.71,136.8,58.6,0.45,96.7,93.4,12.6,Normal
2023-04-29 16:00:00,213.01,238.5,73.2,0.85,84.5,94.8,41.5,Warning
2023-04-29 17:00:00,231.5,184.8,62.4,0.47,95.7,82.0,27.3,Normal
2023-04-29 18:00:00,223.58,156.3,62.0,0.44,95.1,60.6,13.6,Normal
2023-04-29 19:00:00,216.92,184.9,69.4,0.49,93.0,31.9,17.7,Normal
2023-04-29 20:00:00,233.58,168.8,70.1,0.52,98.9,70.1,35.9,Normal
2023-04-29 21:00:00,228.08,132.4,57.0,0.39,97.0,63.9,14.7,Normal
2023-04-29 22:00:00,233.57,156.6,72.7,0.55,92.7,76.1,26.3,Normal
2023-04-29 23:00:00,225.4,127.9,59.6,0.7,93.8,93.5,20.3,Normal
2023-04-30 00:00:00,232.11,202.6,84.5,0.88,94.9,92.6,50.0,Warning
2023-04-30 01:00:00,221.9,157.0,67.3,0.41,96.7,52.6,18.5,Normal
2023-04-30 02:00:00,220.0,181.2,63.1,0.72,97.4,81.7,19.1,Normal
2023-04-30 03:00:00,224.77,160.5,64.4,0.37,90.4,60.6,43.2,Normal
2023-04-30 04:00:00,241.07,154.1,66.2,0.47,92.2,95.6,43.7,Normal
2023-04-30 05:00:00,225.53,148.3,61.4,0.46,98.6,55.3,29.7,Normal
2023-04-30 06:00:00,233.64,147.2,72.1,0.51,98.7,52.2,21.5,Normal
2023-04-30 07:00:00,229.64,96.6,56.3,0.42,97.8,64.4,16.8,Normal
2023-04-30 08:00:00,234.09,117.6,48.4,0.46,90.7,53.9,30.7,Normal
2023-04-30 09:00:00,234.38,165.8,73.9,0.62,88.6,81.8,19.7,Normal
2023-04-30 10:00:00,226.26,161.2,51.2,0.32,96.9,82.3,26.4,Normal
2023-04-30 11:00:00,217.96,198.6,81.8,0.82,82.1,76.5,40.1,Warning
2023-04-30 12:00:00,236.64,143.5,63.0,0.48,95.8,66.3,-3.9,Normal
2023-04-30 13:00:00,235.96,185.9,60.1,0.39,94.6,72.2,35.0,Normal
2023-04-30 14:00:00,225.44,160.2,61.8,0.97,91.0,106.2,18.4,Warning
2023-04-30 15:00:00,239.19,115.1,70.7,0.31,92.6,98.4,33.3,Normal
2023-04-30 16:00:00,203.45,204.4,91.5,1.65,90.0,83.6,10.8,Critical
2023-04-30 17:00:00,230.78,140.9,54.6,0.53,94.4,79.6,16.1,Normal
2023-04-30 18:00:00,232.43,123.7,58.4,0.48,100.0,86.8,35.8,Normal
2023-04-30 19:00:00,237.09,222.1,65.3,0.64,98.0,89.9,42.7,Normal
2023-04-30 20:00:00,227.9,140.0,67.6,0.48,96.0,98.4,20.2,Normal
2023-04-30 21:00:00,222.56,184.4,72.7,0.42,85.1,98.7,47.3,Warning
2023-04-30 22:00:00,224.23,126.8,65.2,0.29,93.7,49.0,38.7,Normal
2023-04-30 23:00:00,226.15,183.1,73.9,0.44,91.8,72.1,24.0,Normal
2023-05-01 00:00:00,231.73,134.5,71.0,0.53,94.0,64.3,23.2,Normal
2023-05-01 01:00:00,225.92,151.2,65.7,0.53,100.0,73.0,35.0,Normal
2023-05-01 02:00:00,231.15,145.2,64.0,0.49,95.8,60.6,10.3,Normal
2023-05-01 03:00:00,230.23,202.5,82.5,0.83,91.8,99.3,39.5,Warning
2023-05-01 04:00:00,225.7,128.1,61.9,0.5,94.3,46.8,42.2,Normal
2023-05-01 05:00:00,228.63,153.5,75.0,0.27,93.5,69.2,21.6,Normal
2023-05-01 06:00:00,207.92,263.4,100.1,1.79,80.4,60.0,3.8,Critical
2023-05-01 07:00:00,222.35,157.2,65.3,0.48,93.9,105.2,16.8,Normal
2023-05-01 08:00:00,234.64,150.0,64.5,0.62,99.4,71.4,33.0,Normal
2023-05-01 09:00:00,214.37,220.2,93.1,1.29,77.6,80.5,48.5,Critical
2023-05-01 10:00:00,208.86,181.1,79.1,0.54,76.0,95.9,33.0,Critical
2023-05-01 11:00:00,239.9,161.5,69.2,0.34,93.9,67.7,17.1,Normal
2023-05-01 12:00:00,226.0,113.8,54.8,0.59,94.6,67.4,24.9,Normal
2023-05-01 13:00:00,235.84,150.1,69.3,0.42,93.1,80.3,43.9,Normal
2023-05-01 14:00:00,236.44,194.6,76.5,1.08,92.0,39.1,17.4,Warning
2023-05-01 15:00:00,227.71,135.3,66.0,0.66,86.7,79.3,26.5,Warning
2023-05-01 16:00:00,234.13,144.7,61.9,0.37,98.1,64.9,14.1,Normal
2023-05-01 17:00:00,212.56,197.0,82.1,1.58,77.4,120.0,33.9,Critical
2023-05-01 18:00:00,233.09,111.2,58.1,0.39,92.1,81.2,35.4,Normal
2023-05-01 19:00:00,227.76,174.3,68.7,1.02,98.4,87.7,41.3,Warning
2023-05-01 20:00:00,231.72,165.1,55.7,0.45,96.2,93.2,16.8,Normal
2023-05-01 21:00:00,219.83,140.0,73.1,0.34,91.5,77.3,23.8,Normal
2023-05-01 22:00:00,229.76,149.3,71.8,1.04,82.0,114.5,17.2,Warning
2023-05-01 23:00:00,231.8,170.7,63.6,0.7,90.7,84.9,43.4,Warning
2023-05-02 00:00:00,237.18,126.3,54.9,0.37,92.3,91.6,30.6,Normal
